16181;16.04.2013 10:00:00;100
16202;16.04.2013 10:45:00;99,96
16217;16.04.2013 11:17:00;99,78
16244;16.04.2013 12:06:00;100,56
16271;16.04.2013 13:05:00;101,34
16281;16.04.2013 13:30:00;101,31
16294;16.04.2013 13:59:00;102,02
16320;16.04.2013 15:28:00;101,91
16402;16.04.2013 18:40:00;101,86
16432;16.04.2013 20:43:00;101,83
16464;17.04.2013 10:00:00;101,83
16468;17.04.2013 10:08:00;101,7
16470;17.04.2013 10:11:00;101,82
16504;17.04.2013 11:22:00;101,83
16512;17.04.2013 11:33:00;101,48
16519;17.04.2013 11:42:00;101,15
16658;17.04.2013 16:40:00;101,23
16674;17.04.2013 17:20:00;101,61
16708;17.04.2013 18:37:00;102,03
16747;17.04.2013 20:28:00;102,3
16788;17.04.2013 22:41:00;102,3
16802;17.04.2013 23:22:00;102,22
16810;18.04.2013 10:00:00;102,22
16996;18.04.2013 17:37:00;102,45
17024;18.04.2013 18:23:00;102,65
17059;18.04.2013 19:58:00;102,91
17084;18.04.2013 21:44:00;102,97
17095;18.04.2013 22:25:00;103,2
17124;18.04.2013 23:49:00;103,45
17125;19.04.2013 10:00:00;103,45
17129;19.04.2013 10:11:00;103,12
17135;19.04.2013 10:18:00;103,53
17146;19.04.2013 11:01:00;103,41
17168;19.04.2013 11:43:00;103,23
17182;19.04.2013 12:08:00;103,28
17220;19.04.2013 13:26:00;103,05
17252;19.04.2013 14:47:00;102,96
17281;19.04.2013 15:56:00;102,83
17297;19.04.2013 16:24:00;102,84
17305;19.04.2013 16:42:00;102,82
17329;19.04.2013 17:33:00;102,76
17370;19.04.2013 19:20:00;102,77
17400;19.04.2013 21:38:00;102,73
17432;19.04.2013 23:40:00;102,68
17435;22.04.2013 10:00:00;102,68
17437;22.04.2013 10:10:00;102,5
17523;22.04.2013 14:06:00;101,94
17554;22.04.2013 15:10:00;101,68
17581;22.04.2013 16:27:00;101,47
17601;22.04.2013 17:13:00;101,31
17617;22.04.2013 17:39:00;101,07
17697;22.04.2013 23:08:00;101,41
17704;23.04.2013 10:00:00;101,41
17717;23.04.2013 10:32:00;101,23
17784;23.04.2013 12:33:00;101,02
17812;23.04.2013 13:44:00;101,31
17839;23.04.2013 14:40:00;101,52
17860;23.04.2013 15:32:00;101,57
17889;23.04.2013 16:52:00;101,57
18011;24.04.2013 10:00:00;101,57
18206;24.04.2013 19:01:00;102,12
18245;24.04.2013 22:04:00;102,89
18246;24.04.2013 22:09:00;102,85
18258;24.04.2013 23:15:00;102,81
18264;25.04.2013 10:00:00;102,81
18308;25.04.2013 11:41:00;102,77
18334;25.04.2013 12:52:00;102,56
18412;25.04.2013 16:30:00;102,5
18435;25.04.2013 17:17:00;102,26
18450;25.04.2013 17:41:00;102,66
18464;25.04.2013 18:04:00;102,9
18478;25.04.2013 18:32:00;103,15
18545;26.04.2013 10:00:00;103,15
18637;26.04.2013 13:14:00;103,68
18662;26.04.2013 14:12:00;103,88
18686;26.04.2013 15:23:00;103,98
18710;26.04.2013 16:41:00;104
18736;26.04.2013 17:50:00;103,98
18741;26.04.2013 18:01:00;104,03
18759;26.04.2013 18:33:00;103,89
18784;26.04.2013 19:53:00;103,63
18806;26.04.2013 21:18:00;103,47
18817;26.04.2013 21:59:00;103,39
18840;26.04.2013 23:31:00;103,42
18847;29.04.2013 10:02:00;103,42
18866;29.04.2013 10:35:00;103,31
18892;29.04.2013 11:34:00;103,12
18925;29.04.2013 12:42:00;103,1
18927;29.04.2013 12:45:00;103,08
18950;29.04.2013 13:48:00;102,87
18977;29.04.2013 15:07:00;102,71
18984;29.04.2013 15:27:00;102,73
18999;29.04.2013 16:07:00;102,66
19008;29.04.2013 16:30:00;102,62
19114;30.04.2013 10:00:00;102,62
19146;30.04.2013 11:08:00;102,75
19162;30.04.2013 11:39:00;102,64
19180;30.04.2013 12:10:00;102,55
19199;30.04.2013 13:09:00;102,34
19216;30.04.2013 13:58:00;102,1
19377;02.05.2013 10:00:00;102,1
19492;02.05.2013 14:21:00;103,22
19522;02.05.2013 16:09:00;103,18
19642;03.05.2013 10:00:00;103,18
19707;03.05.2013 12:23:00;103,27
19733;03.05.2013 14:09:00;104,45
19760;03.05.2013 15:59:00;105,41
19780;03.05.2013 16:51:00;105,19
19799;03.05.2013 17:17:00;104,94
19812;03.05.2013 17:50:00;104,53
19881;06.05.2013 10:00:00;104,53
19911;06.05.2013 11:07:00;104,64
19936;06.05.2013 12:10:00;104,79
19970;06.05.2013 13:14:00;104,72
20008;06.05.2013 15:23:00;105,9
20031;06.05.2013 16:50:00;105,8
20042;06.05.2013 17:31:00;105,79
20059;06.05.2013 18:07:00;106,91
20077;06.05.2013 19:15:00;106,87
20086;06.05.2013 20:17:00;106,78
20113;07.05.2013 10:00:00;106,78
20115;07.05.2013 10:05:00;106,63
20122;07.05.2013 10:16:00;106,68
20130;07.05.2013 10:46:00;106,63
20137;07.05.2013 11:01:00;106,58
20172;07.05.2013 12:16:00;106,41
20177;07.05.2013 12:28:00;106,22
20185;07.05.2013 12:59:00;106,03
20192;07.05.2013 13:26:00;105,82
20342;08.05.2013 10:01:00;105,58
20401;08.05.2013 12:36:00;105,98
20417;08.05.2013 13:15:00;106,33
20441;08.05.2013 14:45:00;106,62
20475;08.05.2013 17:05:00;106,94
20483;08.05.2013 17:42:00;106,95
20506;08.05.2013 18:38:00;106,67
20527;08.05.2013 21:26:00;106,39
20542;08.05.2013 22:46:00;106,22
20546;08.05.2013 23:24:00;106,76
20550;10.05.2013 10:00:00;106,76
20558;10.05.2013 10:24:00;106,9
20581;10.05.2013 11:26:00;106,98
20609;10.05.2013 13:09:00;106,76
20635;10.05.2013 15:16:00;106,49
20659;10.05.2013 16:28:00;106,14
20673;10.05.2013 17:05:00;105,85
20769;10.05.2013 23:47:00;106,15
20770;13.05.2013 10:00:00;106,15
20775;13.05.2013 10:06:00;105,88
20903;13.05.2013 16:35:00;105,83
20922;13.05.2013 17:20:00;106,16
20952;13.05.2013 18:21:00;106,43
20980;13.05.2013 20:26:00;106,54
21003;13.05.2013 23:17:00;106,54
21008;14.05.2013 10:00:00;106,54
21009;14.05.2013 10:01:00;106,69
21025;14.05.2013 10:38:00;106,52
21114;14.05.2013 13:42:00;106,52
21143;14.05.2013 15:03:00;106,56
21152;14.05.2013 15:22:00;106,5
21162;14.05.2013 15:47:00;106,6
21201;14.05.2013 17:38:00;106,67
21234;14.05.2013 19:45:00;106,57
21235;14.05.2013 19:48:00;106,64
21260;14.05.2013 23:00:00;106,64
21269;15.05.2013 10:00:00;106,64
21280;15.05.2013 10:23:00;106,8
21286;15.05.2013 10:45:00;106,79
21299;15.05.2013 11:10:00;106,64
21311;15.05.2013 11:34:00;106,47
21315;15.05.2013 11:42:00;106,27
21377;15.05.2013 15:00:00;106,31
21391;15.05.2013 15:46:00;106,17
21456;15.05.2013 19:15:00;105,98
21481;15.05.2013 21:57:00;105,87
21502;15.05.2013 23:16:00;105,78
21509;16.05.2013 10:01:00;105,78
21526;16.05.2013 10:35:00;105,64
21534;16.05.2013 10:57:00;105,84
21554;16.05.2013 11:46:00;105,69
21576;16.05.2013 12:47:00;105,73
21586;16.05.2013 13:07:00;105,53
21604;16.05.2013 13:55:00;105,51
21618;16.05.2013 14:42:00;105,45
21637;16.05.2013 15:42:00;105,29
21639;16.05.2013 15:46:00;105,31
21655;16.05.2013 16:35:00;105,38
21663;16.05.2013 16:52:00;105,32
21676;16.05.2013 17:31:00;105,11
21741;17.05.2013 10:00:00;105,11
21823;17.05.2013 13:37:00;105
21836;17.05.2013 14:17:00;104,9
21844;17.05.2013 14:31:00;104,65
21860;17.05.2013 15:22:00;104,46
21877;17.05.2013 15:46:00;104,13
21992;20.05.2013 10:00:00;104,13
22116;20.05.2013 15:36:00;104,6
22146;20.05.2013 16:44:00;105,2
22180;20.05.2013 17:57:00;105,61
22188;20.05.2013 18:11:00;105,52
22214;20.05.2013 20:20:00;105,35
22237;20.05.2013 22:57:00;105,27
22248;21.05.2013 10:00:00;105,27
